         Seed   Temp  SE_cost  RM_cost   R_cost  RR_cost  SE  RM   R   N_states            Time
   3348052215   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.13577800
   2483133682   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14792700
   3441391598   50.0    -1.00    -1.00     1.00     2.00   0   0   6        172      0.13985000
   2072728601   50.0    -1.00    -1.00     1.00     2.00   0   0   6        176      0.13900800
   3504436302   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13626800
   2622759899   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14235600
   3352546948   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.14832200
   2245554360   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13455000
   3684886427   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13502200
   2122672404   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.13424300
   2824517689   50.0    -1.00    -1.00     1.00     2.00   0   0   6        177      0.14845700
   2153629726   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14087900
   3190809974   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14292700
   1999681346   50.0    -1.00    -1.00     1.00     2.00   0   0   6        191      0.14267900
   2897252397   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.15609200
   2206231983   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.12938600
   3757722891   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14370300
   1899472448   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14377500
   2029474206   50.0    -1.00    -1.00     1.00     2.00   0   0   6        514      0.13969300
   2016019201   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14350800
   1930776139   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14081100
   3410008821   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.14611500
   2190562379   50.0    -1.00    -1.00     1.00     2.00   0   0   6        230      0.12464000
   2497353082   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.14718300
   2418425792   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14709200
   2578111061   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13693300
   2207053155   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.13292600
   2670298528   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13865500
   2106564946   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14217400
   2886329462   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14294700
   3448561209   50.0    -1.00    -1.00     1.00     2.00   0   0   6        172      0.13696800
   2496193901   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.12919700
   3518805896   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.13172500
   2491694367   50.0    -1.00    -1.00     1.00     2.00   0   0   6        191      0.13885200
   2207451635   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13510900
   2376109082   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.14239800
   2816690863   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.12901100
   2982710329   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13341300
   1896207078   50.0    -1.00    -1.00     1.00     2.00   0   0   6        189      0.14089000
   2015591941   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13470500
   3705401871   50.0    -1.00    -1.00     1.00     2.00   0   0   6        197      0.14328300
   3447967461   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13311100
   2028617298   50.0    -1.00    -1.00     1.00     2.00   0   0   6        201      0.14178900
   3741197660   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13926400
   2350718500   50.0    -1.00    -1.00     1.00     2.00   0   0   6        165      0.13477800
   2034695749   50.0    -1.00    -1.00     1.00     2.00   0   0   6        156      0.12968700
   2531903771   50.0    -1.00    -1.00     1.00     2.00   0   0   6        151      0.12717400
   3286973285   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13565100
   3385488209   50.0    -1.00    -1.00     1.00     2.00   0   0   6        162      0.13084300
   2088074389   50.0    -1.00    -1.00     1.00     2.00   0   0   6        175      0.13651100
   2624238794   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.12544000
   1834852046   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.14109700
   2907423472   50.0    -1.00    -1.00     1.00     2.00   0   0   6        170      0.13959200
   3592934437   50.0    -1.00    -1.00     1.00     2.00   0   0   6        154      0.14940300
   3328503141   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13109400
   3368785155   50.0    -1.00    -1.00     1.00     2.00   0   0   6        163      0.13227200
   2906228224   50.0    -1.00    -1.00     1.00     2.00   0   0   6        178      0.13903800
   2642614360   50.0    -1.00    -1.00     1.00     2.00   0   0   6        187      0.13967100
   1812599451   50.0    -1.00    -1.00     1.00     2.00   0   0   6        177      0.14853100
   2703010029   50.0    -1.00    -1.00     1.00     2.00   0   0   6        161      0.13684600
   1761574665   50.0    -1.00    -1.00     1.00     2.00   0   0   6        150      0.13499000
