         Seed   Temp  SE_cost  RM_cost   R_cost  RR_cost  SE  RM   R   N_states            Time
   2666537913   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      13646      0.36460300
   2489619046   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7604      0.23643200
   3192522628   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8855      0.28617200
   3146858051   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10132      0.35319000
   3498848166   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8528      0.30852800
   1881607531   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6240      0.22570200
   1737141714   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8010      0.28533800
   3547775383   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5001      0.15856200
   3433474751   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9001      0.30226500
   3487700916   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10775      0.36074900
   3409830485   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8713      0.29133200
   1799487664   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5099      0.19110800
   2791293334   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      10718      0.36196700
   3628067894   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       8109      0.28283000
   3677246933   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9392      0.28920800
   3487998415   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7459      0.25658200
   2532301954   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6076      0.20377000
   2604325885   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       5726      0.21233900
   2814331713   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA      14164      0.45435400
   1819575694   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       7722      0.24001900
   3495716246   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       9165      0.26457500
   2806106352   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       4630      0.19009200
   2854625917   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6952      0.20598300
   2318561166   50.0    -1.00    -1.00     1.00     2.00  NA  NA  NA       6682      0.22765900
